,Price,Installment,Description,Location,Bedroom,Bathroom,Carport,Land,Building
2141,"Rp 3,5 Miliar",Cicilan: 14 Jutaan per bulan,"Rumah Jual Murah Cocok Kost Dan Kantor di Leuwi Panjang, Bandung","Leuwi Panjang, Bandung",22,12,3,LT : 270 m²,LB : 550 m²
2142,Rp 6 Miliar,Cicilan: 24 Jutaan per bulan,"Rumah Dijual Cepat Minimalis Mewahdi Batununggal Indah, Bandung","Batununggal, Bandung",4,3,2,LT : 300 m²,LB : 300 m²
2143,"Rp 6,3 Miliar",Cicilan: 25 Jutaan per bulan,"Rumah Minimalis Mewah Harga Sangat Murah di Batununggal, Bandung","Batununggal, Bandung",5,3,2,LT : 375 m²,LB : 400 m²
2144,Rp 770 Juta,Cicilan: 3 Jutaan per bulan,Rumah Bagus Di Arcamanik Kota Bandung,"Arcamanik, Bandung",3,2,1,LT : 70 m²,LB : 70 m²
2145,"Rp 3,6 Miliar",Cicilan: 14 Jutaan per bulan,Rumah Minimalis Sangat Asri Dan Terawat Dalam Cluster Batununggal,"Batununggal, Bandung",4,3,1,LT : 180 m²,LB : 250 m²
2146,"Rp 4,3 Miliar",Cicilan: 17 Jutaan per bulan,"Rumah Baru Modern Minimalis Sangat Mewah di Batununggal, Bandung","Batununggal, Bandung",3,3,3,LT : 200 m²,LB : 250 m²
2147,"Rp 4,25 Miliar",Cicilan: 17 Jutaan per bulan,"Rumah Baru Modern Industrial Minimalis di Batununggal, Bandung","Batununggal, Bandung",3,4,2,LT : 200 m²,LB : 192 m²
2148,"Rp 6,8 Miliar",Cicilan: 27 Jutaan per bulan,"Rumah Modern Sangat Bagus Dan Hommy di Batununggal Indah, Bandung","Batununggal, Bandung",3,3,3,LT : 288 m²,LB : 340 m²
2149,"Rp 9,5 Miliar",Cicilan: 38 Jutaan per bulan,"Rumah Keren Harga Murah Dan Sangat Mewah di Batununggal, Bandung","Batununggal, Bandung",4,4,2,LT : 473 m²,LB : 550 m²
2150,"Rp 6,75 Miliar",Cicilan: 27 Jutaan per bulan,"Rumah Bagus 3 Lantai Harus Cepat Terjual di Batununggal, Bandung","Batununggal, Bandung",3,4,2,LT : 300 m²,LB : 650 m²
2151,"Rp 3,65 Miliar",Cicilan: 14 Jutaan per bulan,Rumah Baru Minimalis 1 Lantai di Batununggal Indah,"Batununggal, Bandung",3,2,1,LT : 180 m²,LB : 110 m²
2152,"Rp 5,1 Miliar",Cicilan: 20 Jutaan per bulan,"Rumah Minimalis Bagus 2 Lantai Dan SHM di Batununggal, Bandung","Batununggal, Bandung",4,3,1,LT : 240 m²,LB : 375 m²
2153,"Rp 4,8 Miliar",Cicilan: 19 Jutaan per bulan,Rumah Selantai Siap Huni di Batununggal Indah,"Batununggal, Bandung",4,4,1,LT : 300 m²,LB : 220 m²
2154,Rp 3 Miliar,Cicilan: 12 Jutaan per bulan,Rumah Murah 2 Lantai Siap Huni di Batununggal Indah,"Batununggal, Bandung",4,3,2,LT : 140 m²,LB : 214 m²
2155,"Rp 2,75 Miliar",Cicilan: 11 Jutaan per bulan,"Rumah 2 Lantai Terawat Dan Rapih di Batununggal, Bandung","Batununggal, Bandung",3,2,1,LT : 126 m²,LB : 190 m²
2156,"Rp 7,5 Miliar",Cicilan: 30 Jutaan per bulan,"Rumah Furnished Mewah Dan Sangat Terawat di Batununggal, Bandung","Batununggal, Bandung",4,4,2,LT : 390 m²,LB : 354 m²
2157,Rp 11 Miliar,Cicilan: 44 Jutaan per bulan,Rumah Dijual Sangat Bagus Dan Nyaman di Batununggal Indah,"Batununggal, Bandung",7,5,2,LT : 375 m²,LB : 600 m²
2158,"Rp 14,5 Miliar",Cicilan: 58 Jutaan per bulan,Rumah Dijual Sangat Bagus Nuansa Tropis di Batununggal Indah,"Batununggal, Bandung",4,3,4,LT : 540 m²,LB : 550 m²
2159,"Rp 5,25 Miliar",Cicilan: 21 Jutaan per bulan,"Rumah Keren 2 Lantai Sangat Bagus di Batununggal, Bandung","Batununggal, Bandung",3,3,2,LT : 240 m²,LB : 340 m²
2160,"Rp 3,5 Miliar",Cicilan: 14 Jutaan per bulan,Rumah Dijual Sangat Rapih Dan Terawat di Batununggal Indah,"Batununggal, Bandung",5,3,2,LT : 162 m²,LB : 225 m²
2161,"Rp 2,6 Miliar",Cicilan: 10 Jutaan per bulan,"Rumah Minimalis 2 Lantai Siap Huni di Batununggal, Bandung","Batununggal, Bandung",3,3,1,LT : 134 m²,LB : 180 m²
2162,"Rp 1,93 Miliar",Cicilan: 7 Jutaan per bulan,Rumah Dijual Baru Minimalis di Batununggal Indah,"Batununggal, Bandung",3,3,0,LT : 87 m²,LB : 115 m²
2163,Rp 726 Juta,Cicilan: 2 Jutaan per bulan,"Rumah Baru Angsuran 2,9jtan Dp 5jt Allin Di Bandung Ciwastra Dekat Margahayu 1rg85","Rancasari, Bandung",3,2,0,LT : 60 m²,LB : 50 m²
2164,"Rp 1,5 Miliar",Cicilan: 6 Jutaan per bulan,Rumah Bagus Luas Nyaman Sayap Logam Dekat Tol Buah Batu Bandung ,"Buah Batu, Bandung",2,1,1,LT : 200 m²,LB : 90 m²
2165,Rp 32 Miliar,Cicilan: 128 Jutaan per bulan,"Rumah Cocok Usaha Lokasi Strategis di Sayap Riau Dago, Bandung","Riau, Bandung",10,3,6,LT : 892 m²,LB : 600 m²
2166,Rp 32 Miliar,Cicilan: 128 Jutaan per bulan,"Rumah Cocok Usaha Lokasi Strategis di Sayap Riau Dago, Bandung","Riau, Bandung",10,3,6,LT : 892 m²,LB : 600 m²
2167,Rp 17 Miliar,Cicilan: 68 Jutaan per bulan,"Rumah Cocok Usaha Dan Lokasi Strategis Sayap Riau Dago, Bandung","Riau, Bandung",13,6,4,LT : 520 m²,LB : 600 m²
2168,"Rp 2,6 Miliar",Cicilan: 10 Jutaan per bulan,Rumah 2 Lantai SHM Bagus Dicikutra bandung,"Cikutra, Bandung",4,3,1,LT : 167 m²,LB : 160 m²
2169,"Rp 11,8 Miliar",Cicilan: 47 Jutaan per bulan,"Rumah Modern Minimalis Sangat Mewah di Citra Green Dago, Bandung","Dago, Bandung",3,4,2,LT : 440 m²,LB : 520 m²
2170,Rp 990 Juta,Cicilan: 3 Jutaan per bulan,"Rumah Gress Eropa Dp 20jt Allin Angsuran 4,1jtan Di Bandung Padalarang Dekat Rs Cahya 28rg86","Lembang, Bandung",3,2,0,LT : 68 m²,LB : 60 m²
2171,"Rp 4,6 Miliar",Cicilan: 18 Jutaan per bulan,Rumah Dijual Strategis Dekat Gedung Sate,"Cikutra, Bandung",4,3,0,LT : 286 m²,LB : 235 m²
2172,Rp 950 Juta,Cicilan: 3 Jutaan per bulan,Rumah Murah S Huni Komplek Kiara Sari Dekat Samsat Soetta Bandung,"Kiaracondong, Bandung",4,2,1,LT : 97 m²,LB : 120 m²
2173,Rp 668 Juta,Cicilan: 2 Jutaan per bulan,"Cicilan 2,8jtan Modal 5jt Rumah Bagus Di Ciwastra Bandung Dekat Gate Tol 2rg85","Rancasari, Bandung",3,2,0,LT : 60 m²,LB : 43 m²
2174,Rp 9 Miliar,Cicilan: 36 Jutaan per bulan,"Rumah Dijual Minimalis Furnished di Sayap Ciumbuleuit, Dago","Ciumbuleuit, Bandung",3,4,2,LT : 351 m²,LB : 400 m²
2175,"Rp 3,27 Miliar",Cicilan: 13 Jutaan per bulan,"Rumah Baru Minimalis 3 Lantai Furnished di Setra Duta, Bandung","Setra Duta, Bandung",3,3,2,LT : 89 m²,LB : 175 m²
2176,"Rp 5,5 Miliar",Cicilan: 22 Jutaan per bulan,"Rumah Baru Modern Minimalis Full Furnished di Setra Duta, Bandung","Setra Duta, Bandung",4,3,2,LT : 167 m²,LB : 218 m²
2177,Rp 7 Miliar,Cicilan: 28 Jutaan per bulan,"Rumah Minimalis Murah Siap Huni di Komplek Setra Duta, Bandung","Setra Duta, Bandung",4,3,2,LT : 353 m²,LB : 350 m²
2178,"Rp 3,1 Miliar",Cicilan: 12 Jutaan per bulan,"Rumah Minimalis Sangat Siap Huni di Komplek Setra Duta, Bandung","Setra Duta, Bandung",4,3,3,LT : 163 m²,LB : 210 m²
2179,"Rp 1,9 Miliar",Cicilan: 7 Jutaan per bulan,"Rumah Siap Huni Sangat Terawat Sudah SHM di Setra Duta, Bandung","Setra Duta, Bandung",5,3,1,LT : 95 m²,LB : 150 m²
2180,Rp 20 Miliar,Cicilan: 80 Jutaan per bulan,Rumah Mewah Sangat Asri Dan Cantik di Setra Duta,"Setra Duta, Bandung",4,4,6,LT : 1072 m²,LB : 600 m²
2181,Rp 8 Miliar,Cicilan: 32 Jutaan per bulan,"Rumah Bagus 3 Lantai Sangat Siap Huni di Setra Duta, Bandung","Setra Duta, Bandung",5,4,2,LT : 312 m²,LB : 500 m²
2182,Rp 18 Miliar,Cicilan: 72 Jutaan per bulan,"Rumah Minimalis 2 Lantai Sangat Mewah di Setra Duta, Bandung","Setra Duta, Bandung",5,3,6,LT : 625 m²,LB : 700 m²
2183,"Rp 6,75 Miliar",Cicilan: 27 Jutaan per bulan,"Rumah Nyaman 2 Lantai di Mainroad Setra Duta, Bandung","Setra Duta, Bandung",4,3,2,LT : 300 m²,LB : 420 m²
2184,"Rp 6,25 Miliar",Cicilan: 25 Jutaan per bulan,Rumah Dijual Kualitas Bagus Modern Minimalis di Setra Duta,"Setra Duta, Bandung",6,7,5,LT : 323 m²,LB : 310 m²
2185,"Rp 1,8 Miliar",Cicilan: 7 Jutaan per bulan,"Rumah Dijual Harga Termurah di Cluster Setra Duta, Bandung","Setra Duta, Bandung",3,2,1,LT : 131 m²,LB : 100 m²
2186,Rp 17 Miliar,Cicilan: 68 Jutaan per bulan,"Rumah Sangat Mewah Dan Lokasi Premium di Setra Duta, Bandung","Setra Duta, Bandung",4,3,4,LT : 561 m²,LB : 800 m²
2187,"Rp 18,5 Miliar",Cicilan: 74 Jutaan per bulan,"Rumah Baru Sangat Mewah Kualitas Premium di Setra Duta, Bandung","Setra Duta, Bandung",4,5,5,LT : 700 m²,LB : 700 m²
2188,"Rp 18,5 Miliar",Cicilan: 74 Jutaan per bulan,"Rumah Baru 2 Lantai Modern Minimalis SHM di Setra Duta, Bandung ","Setra Duta, Bandung",4,7,4,LT : 700 m²,LB : 700 m²
2189,"Rp 5,3 Miliar",Cicilan: 21 Jutaan per bulan,"Rumah Baru Modern Minimalis Cluster Baru di Setra Duta, Bandung","Setra Duta, Bandung",4,3,2,LT : 227 m²,LB : 255 m²
2190,"Rp 3,65 Miliar",Cicilan: 14 Jutaan per bulan,Rumah Dijual Minimalis Baru Sangat Modern di Setra Duta,"Setra Duta, Bandung",4,3,2,LT : 138 m²,LB : 210 m²
2191,"Rp 4,8 Miliar",Cicilan: 19 Jutaan per bulan,Rumah Sangat Bagus Siap Huni di Setra Duta,"Setra Duta, Bandung",6,3,1,LT : 170 m²,LB : 384 m²
2192,"Rp 13,5 Miliar",Cicilan: 54 Jutaan per bulan,Rumah Super Mewah Minimalis Tropical di Setra Duta,"Setra Duta, Bandung",4,5,2,LT : 390 m²,LB : 600 m²
2193,"Rp 6,25 Miliar",Cicilan: 25 Jutaan per bulan,"Rumah Baru Dijual Modern Urban Tropis di Setra Duta, Bandung","Setra Duta, Bandung",4,3,4,LT : 240 m²,LB : 425 m²
2194,Rp 12 Miliar,Cicilan: 48 Jutaan per bulan,Rumah Lux 2 Lantai Kawasan Premium Setraduta Purnama,"Setra Duta, Bandung",5,4,2,LT : 714 m²,LB : 600 m²
2195,Rp 550 Juta,Cicilan: 2 Jutaan per bulan,Dijual Rumah 2 Lantai Murah Di Jatihandap Dkt Cicaheum Padasuka ,"Padasuka, Bandung",3,2,1,LT : 68 m²,LB : 55 m²
2196,"Rp 2,25 Miliar",Cicilan: 9 Jutaan per bulan,Rumah Minimalis Siap Huni Dan Bagus di Setra Sari,"Setra Sari, Bandung",3,2,2,LT : 150 m²,LB : 140 m²
2197,"Rp 7,8 Miliar",Cicilan: 31 Jutaan per bulan,Rumah Keren Dan Terawat Sangat Asri di Setra Sari,"Setra Sari, Bandung",3,2,1,LT : 415 m²,LB : 300 m²
2198,Rp 13 Miliar,Cicilan: 52 Jutaan per bulan,"Rumah 1 Lantai Sangat Terawat Dan Asri di Setra Sari, Bandung","Setra Sari, Bandung",4,3,2,LT : 620 m²,LB : 500 m²
2199,Rp 6 Miliar,Cicilan: 24 Jutaan per bulan,"Rumah Siap Huni Asri, Terawat Dan Nyaman di Setra Sari, Bandung","Setra Sari, Bandung",3,3,1,LT : 351 m²,LB : 276 m²
2200,"Rp 6,5 Miliar",Cicilan: 26 Jutaan per bulan,"Rumah Baru Modern Minimalis 2 Lantai Komplek Setrasari, Bandung","Setra Sari, Bandung",3,3,2,LT : 280 m²,LB : 226 m²
2201,"Rp 5,5 Miliar",Cicilan: 22 Jutaan per bulan,"Rumah 3 Lantai Minimalis Dan Mewah di Setra Sari Kulon,bandung","Setra Sari, Bandung",4,4,2,LT : 194 m²,LB : 350 m²
2202,"Rp 18,2 Miliar",Cicilan: 73 Jutaan per bulan,Rumah Bagus Dan Kawasan Asri di Setra Sari,"Setra Sari, Bandung",7,6,4,LT : 905 m²,LB : 679 m²
2203,Rp 17 Miliar,Cicilan: 68 Jutaan per bulan,"Rumah Bangunan 1.5 Lantai Siap Huni di Sutami, Setra Sari Bandung","Setra Sari, Bandung",4,4,0,LT : 500 m²,LB : 450 m²
2204,Rp 730 Juta,Cicilan: 2 Jutaan per bulan,"Rumah Sultan Top Dp 10jt Allin Cicilan 2,5jtan Di Soreang Bandung Dekat Simpang Gading 22rg85","Bandung Selatan, Bandung",3,2,0,LT : 61 m²,LB : 50 m²
2205,"Rp 1,8 Miliar",Cicilan: 7 Jutaan per bulan,Dijual Rumah Siap Huni Di Cipamokolan Riung Bandung Murah Ready,"Rancasari, Bandung",4,3,0,LT : 121 m²,LB : 280 m²
2206,Rp 3 Miliar,Cicilan: 12 Jutaan per bulan,Dijual Rumah Cantik Dan Terawat Di Mekarwangi,"Mekar Wangi, Bandung",3,1,2,LT : 150 m²,LB : 130 m²
2207,"Rp 3,4 Miliar",Cicilan: 13 Jutaan per bulan,"Murah Rumah 2,5 Lantai Lux Turangga Sayap Asmarandana Gitar Belakang Hotel Horison","Turangga, Bandung",4,4,1,LT : 211 m²,LB : 250 m²
2208,"Rp 6,8 Miliar",Cicilan: 27 Jutaan per bulan,Rumah Villa Mewah Sangat Cantik View Kota di Dago Village Bandung,"Dago Pakar, Bandung",3,3,2,LT : 315 m²,LB : 191 m²
2209,Rp 4 Miliar,Cicilan: 16 Jutaan per bulan,"Rumah Minimalis Bagus Dan Terawat di Resor Dago Pakar, Bandung","Dago Pakar, Bandung",4,3,2,LT : 320 m²,LB : 200 m²
2210,"Rp 7,5 Miliar",Cicilan: 30 Jutaan per bulan,"Rumah Villa Sangat Mewah Dan City View di Dago Pakar, Bandung","Dago Pakar, Bandung",4,4,4,LT : 390 m²,LB : 550 m²
2211,Rp 8 Miliar,Cicilan: 32 Jutaan per bulan,"Rumah Mewah View City Lembah di Resor Dago Pakar, Bandung","Dago Pakar, Bandung",3,4,2,LT : 410 m²,LB : 600 m²
2212,Rp 15 Miliar,Cicilan: 60 Jutaan per bulan,"Rumah Dijual Sangat Mewah di Resor Dago Pakar, Dago","Dago, Bandung",5,4,2,LT : 750 m²,LB : 850 m²
2213,Rp 225 Miliar,Cicilan: 900 Jutaan per bulan,"Hotel Sangat Potensial Sumber Income di Kawasan Dago, Bandung","Dago, Bandung",54,54,30,LT : 3300 m²,LB : 2000 m²
2214,Rp 8 Miliar,Cicilan: 32 Jutaan per bulan,"Rumah Bagus Dan Terawat di Sayap Dago Dekat Gedung Sate, Bandung","Dago, Bandung",7,3,0,LT : 400 m²,LB : 200 m²
2215,Rp 24 Miliar,Cicilan: 96 Jutaan per bulan," Rumah Belanda Bagus Shm di Sayap Dago , Sayap Dago","Sayap Dago, Bandung",7,3,5,LT : 658 m²,LB : 600 m²
2216,Rp 15 Miliar,Cicilan: 60 Jutaan per bulan,Rumah Mewah Dan Terawat di Komplek Dago Asri,"Dago, Bandung",7,4,4,LT : 700 m²,LB : 1000 m²
2217,Rp 11 Miliar,Cicilan: 44 Jutaan per bulan,"Rumah 4 Lantai Mewah View Kota di Resor Dago Pakar, Bandung","Dago Pakar, Bandung",5,4,3,LT : 428 m²,LB : 572 m²
2218,Rp 5 Miliar,Cicilan: 20 Jutaan per bulan,"Rumah Harga Murah 3 Lantai View Kota Bandung, Resor Dago Pakarr","Dago Pakar, Bandung",3,2,2,LT : 320 m²,LB : 360 m²
2219,"Rp 2,5 Miliar",Cicilan: 10 Jutaan per bulan,Dijual Rumah Nyaman Komplek Cigadung,"Cigadung, Bandung",3,2,1,LT : 221 m²,LB : 80 m²
2220,Rp 9 Miliar,Cicilan: 36 Jutaan per bulan,"Rumah Minimalis Sangat Nyaman di Resor Dago Pakar, Bandung","Dago Pakar, Bandung",3,3,2,LT : 528 m²,LB : 360 m²
2221,"Rp 4,25 Miliar",Cicilan: 17 Jutaan per bulan,Rumah Full Furnish Bagus 3 Lantai SHM di Dago Resort,"Dago Pakar, Bandung",3,3,2,LT : 160 m²,LB : 330 m²
2222,"Rp 3,55 Miliar",Cicilan: 14 Jutaan per bulan,Rumah Sangat Siap Huni View Bandung City di Dago Pakar Timur ,"Dago Pakar, Bandung",3,2,4,LT : 241 m²,LB : 200 m²
2223,"Rp 11,5 Miliar",Cicilan: 46 Jutaan per bulan,Rumah Lux 2 Lantai Batunuggal Indah Raya Taman Depan Belakang Full Jati Furnish,"Batununggal, Bandung",4,4,2,LT : 444 m²,LB : 650 m²
2224,Rp 400 Juta,Cicilan: 1 Jutaan per bulan,Rumah Kos Murah Banget Buat Invest Strategis di Cikutra Bandung,"Cikutra, Bandung",7,3,0,LT : 99 m²,LB : 100 m²
2225,Rp 597 Juta,Cicilan: 2 Jutaan per bulan,"THE KAIZEN RESORT, CLUSTER VILLA PERTAMA DILEMBANG BANDUNG ","Buah Batu, Bandung",2,2,0,LT : 60 m²,LB : 54 m²
2226,"Rp 4,95 Miliar",Cicilan: 19 Jutaan per bulan,"Rumah Mewah Minimalis 3 Lantai Sudah SHM di Mekar Wangi, Bandung","Mekar Wangi, Bandung",4,5,2,LT : 200 m²,LB : 450 m²
2227,Rp 15 Miliar,Cicilan: 60 Jutaan per bulan,"Rumah Mewah Cluster Exclusif di Singgasana Pradana, Bandung","Mekar Wangi, Bandung",4,4,2,LT : 400 m²,LB : 640 m²
2228,"Rp 16,5 Miliar",Cicilan: 66 Jutaan per bulan,"Rumah Mewah 2 Lantai Sudah SHM di Area Mekar Wangi, Bandung","Mekar Wangi, Bandung",5,5,4,LT : 450 m²,LB : 1000 m²
2229,"Rp 8,5 Miliar",Cicilan: 34 Jutaan per bulan,"Rumah Asri Sangat Murah Hitung Tanah Di Mekar Wangi, Bandung","Mekar Wangi, Bandung",4,3,2,LT : 681 m²,LB : 327 m²
2230,"Rp 2,95 Miliar",Cicilan: 11 Jutaan per bulan,Rumah Baru Minimalis 2 Lantai Dekat Tol Toha di Mekar Wangi,"Mekar Wangi, Bandung",3,2,2,LT : 107 m²,LB : 170 m²
2231,"Rp 16,5 Miliar",Cicilan: 66 Jutaan per bulan,Rumah Dijual Modern Minimalis Sangat Mewah di Mekar Wangi,"Mekar Wangi, Bandung",6,5,8,LT : 570 m²,LB : 925 m²
2232,"Rp 2,95 Miliar",Cicilan: 11 Jutaan per bulan,"Rumah Minimalis Harga Murah di Kompek Singgasana Pradana, Bandung","Mekar Wangi, Bandung",3,3,2,LT : 141 m²,LB : 246 m²
2233,"Rp 6,9 Miliar",Cicilan: 27 Jutaan per bulan,"Rumah Dijual Cepat Turun Harga di Singgasana Pradana, Mekar Wangi","Mekar Wangi, Bandung",4,4,4,LT : 287 m²,LB : 525 m²
2234,"Rp 3,25 Miliar",Cicilan: 13 Jutaan per bulan,"Rumah 1 Lantai Bagus Dan Sudah SHM di Area Mekar Wangi, Bandung","Mekar Wangi, Bandung",3,2,1,LT : 180 m²,LB : 146 m²
2235,"Rp 4,8 Miliar",Cicilan: 19 Jutaan per bulan,"Rumah Modern Minimalis Sangat Mewah di Mekar Wangi, Bandung","Mekar Wangi, Bandung",4,3,1,LT : 180 m²,LB : 365 m²
2236,"Rp 5,5 Miliar",Cicilan: 22 Jutaan per bulan,"Rumah Minimalis Harga Turun Sampai Terjual Mekar Wangi, Bandung","Mekar Wangi, Bandung",4,3,2,LT : 279 m²,LB : 370 m²
2237,"Rp 3,7 Miliar",Cicilan: 14 Jutaan per bulan,"Rumah 2 Lantai Deket Sekolah di Singgasana Pradana, Mekar Wangi","Mekar Wangi, Bandung",4,4,2,LT : 160 m²,LB : 230 m²
2238,Rp 3 Miliar,Cicilan: 12 Jutaan per bulan,"Rumah Cantik Semi Furnished Siap Huni di Mekar Wangi, Bandung","Mekar Wangi, Bandung",3,1,2,LT : 150 m²,LB : 130 m²
2239,"Rp 6,75 Miliar",Cicilan: 27 Jutaan per bulan,"Rumah Dijual Cepat Sangat Mewah Singgasana Pradana, Mekar Wangi","Mekar Wangi, Bandung",5,4,2,LT : 312 m²,LB : 350 m²
2240,"Rp 4,65 Miliar",Cicilan: 18 Jutaan per bulan,Rumah Jarang Ada Luas Besar Harga Murah di Singgasana Pradana,"Mekar Wangi, Bandung",3,3,2,LT : 298 m²,LB : 200 m²
2241,"Rp 3,6 Miliar",Cicilan: 14 Jutaan per bulan,Rumah minimalis turun harga murah di Singgasana Pradana Bandung,"Mekar Wangi, Bandung",3,3,1,LT : 180 m²,LB : 180 m²
2242,"Rp 2,9 Miliar",Cicilan: 11 Jutaan per bulan,"Rumah Minimalis 3 Lantai Siap Huni Cluster Mekar Wangi, Bandung","Mekar Wangi, Bandung",4,2,2,LT : 120 m²,LB : 170 m²
2243,"Rp 3,7 Miliar",Cicilan: 14 Jutaan per bulan,"Rumah Baru Dijual Modern Minimalis di Mekar Wangi, Bandung","Mekar Wangi, Bandung",4,4,2,LT : 146 m²,LB : 239 m²
2244,"Rp 4,85 Miliar",Cicilan: 19 Jutaan per bulan,"Rumah Minimalis harga murah Cluster Singgasana Pradana, Bandung","Mekar Wangi, Bandung",4,3,2,LT : 200 m²,LB : 300 m²
2245,"Rp 1,35 Miliar",Cicilan: 5 Jutaan per bulan,Rumah Moderen minimalis Siap huni Kopo permai,"Kopo Permai, Bandung",3,2,0,LT : 114 m²,LB : 129 m²
2246,"Rp 3,9 Miliar",Cicilan: 15 Jutaan per bulan,Rumah Cantik Hitung Tanah Saja di Singgasana Pradana Bandung,"Bojongloa Kidul, Bandung",6,4,1,LT : 322 m²,LB : 3000 m²
