,Price,Installment,Description,Location,Bedroom,Bathroom,Carport,Land,Building
4573,Rp 950 Juta,Cicilan: 3 Jutaan per bulan,No Data,"Buah Batu, Bandung",3,2,1,LT : 420 m²,LB : 180 m²
4574,"Rp 1,75 Miliar",Cicilan: 6 Jutaan per bulan,No Data,"Buah Batu, Bandung",2,2,1,LT : 120 m²,LB : 200 m²
4575,"Rp 2,15 Miliar",Cicilan: 8 Jutaan per bulan,No Data,"Taman Kopo Indah, Bandung",4,3,1,LT : 170 m²,LB : 250 m²
4576,Rp 5 Miliar,Cicilan: 19 Jutaan per bulan,No Data,"Batununggal, Bandung",4,3,1,LT : 300 m²,LB : 200 m²
4577,Rp 600 Juta,Cicilan: 2 Jutaan per bulan,No Data,"Ciwastra, Bandung",2,1,1,LT : 93 m²,LB : 70 m²
4578,"Rp 6,5 Miliar",Cicilan: 24 Jutaan per bulan,No Data,"Batununggal, Bandung",4,3,2,LT : 375 m²,LB : 300 m²
4579,Rp 900 Juta,Cicilan: 3 Jutaan per bulan,No Data,"Arcamanik, Bandung",1,1,0,LT : 93 m²,LB : 186 m²
4580,Rp 625 Juta,Cicilan: 2 Jutaan per bulan,No Data,"Ciwastra, Bandung",3,2,2,LT : 84 m²,LB : 60 m²
4581,"Rp 1,08 Miliar",Cicilan: 4 Jutaan per bulan,No Data,"Taman Kopo Indah, Bandung",2,2,1,LT : 72 m²,LB : 72 m²
4582,Rp 26 Miliar,Cicilan: 99 Jutaan per bulan,No Data,"Batununggal, Bandung",10,7,3,LT : 960 m²,LB : 1700 m²
4583,"Rp 3,25 Miliar",Cicilan: 12 Jutaan per bulan,No Data,"Kota Baru Parahyangan, Bandung",3,2,2,LT : 261 m²,LB : 175 m²
4584,Rp 625 Juta,Cicilan: 2 Jutaan per bulan,No Data,"panyileukan, Bandung",2,1,0,LT : 68 m²,LB : 58 m²
4585,"Rp 10,5 Miliar",Cicilan: 40 Jutaan per bulan,No Data,"Dago, Bandung",5,2,6,LT : 967 m²,LB : 400 m²
4586,Rp 17 Miliar,Cicilan: 65 Jutaan per bulan,No Data,"Cipaganti, Bandung",3,2,4,LT : 772 m²,LB : 400 m²
4587,"Rp 5,5 Miliar",Cicilan: 21 Jutaan per bulan,No Data,"Batununggal, Bandung",4,3,2,LT : 216 m²,LB : 250 m²
4588,"Rp 8,75 Miliar",Cicilan: 33 Jutaan per bulan,No Data,"Dago, Bandung",5,5,2,LT : 494 m²,LB : 500 m²
4589,"Rp 2,1 Miliar",Cicilan: 8 Jutaan per bulan,No Data,"Arcamanik, Bandung",4,3,1,LT : 148 m²,LB : 154 m²
4590,"Rp 5,5 Miliar",Cicilan: 21 Jutaan per bulan,No Data,"Kota Baru Parahyangan, Bandung",5,3,2,LT : 350 m²,LB : 240 m²
4591,Rp 950 Juta,Cicilan: 3 Jutaan per bulan,No Data,"Antapani, Bandung",4,2,1,LT : 90 m²,LB : 110 m²
4592,Rp 16 Miliar,Cicilan: 61 Jutaan per bulan,No Data,"Kota Baru Parahyangan, Bandung",4,3,0,LT : 987 m²,LB : 346 m²
4593,"Rp 1,55 Miliar",Cicilan: 5 Jutaan per bulan,No Data,"Buah Batu, Bandung",4,3,2,LT : 135 m²,LB : 150 m²
4594,"Rp 1,3 Miliar",Cicilan: 4 Jutaan per bulan,No Data,"Cigadung, Bandung",4,2,1,LT : 112 m²,LB : 110 m²
4595,Rp 5 Miliar,Cicilan: 19 Jutaan per bulan,No Data,"Kota Baru Parahyangan, Bandung",3,3,0,LT : 245 m²,LB : 300 m²
4596,Rp 2 Miliar,Cicilan: 7 Jutaan per bulan,No Data,"Lembang, Bandung",5,3,1,LT : 155 m²,LB : 310 m²
4597,"Rp 2,75 Miliar",Cicilan: 10 Jutaan per bulan,No Data,"Kota Baru Parahyangan, Bandung",5,3,0,LT : 162 m²,LB : 200 m²
4598,"Rp 2,8 Miliar",Cicilan: 10 Jutaan per bulan,No Data,"Batununggal, Bandung",3,2,1,LT : 162 m²,LB : 200 m²
4599,"Rp 11,5 Miliar",Cicilan: 44 Jutaan per bulan,No Data,"Laswi, Bandung",6,3,6,LT : 530 m²,LB : 239 m²
4600,Rp 688 Juta,Cicilan: 2 Jutaan per bulan,No Data,"Cijerah, Bandung",2,1,1,LT : 52 m²,LB : 40 m²
4601,"Rp 10,7 Miliar",Cicilan: 41 Jutaan per bulan,No Data,"Kota Baru Parahyangan, Bandung",4,4,2,LT : 480 m²,LB : 560 m²
4602,Rp 800 Juta,Cicilan: 3 Jutaan per bulan,No Data,"Kota Baru Parahyangan, Bandung",3,2,0,LT : 72 m²,LB : 52 m²
4603,Rp 500 Juta,Cicilan: 1 Jutaan per bulan,No Data,"Ciwastra, Bandung",2,1,1,LT : 66 m²,LB : 42 m²
4604,"Rp 1,3 Miliar",Cicilan: 4 Jutaan per bulan,No Data,"Soekarno Hatta, Bandung",2,2,2,LT : 126 m²,LB : 200 m²
4605,"Rp 1,5 Miliar",Cicilan: 5 Jutaan per bulan,No Data,"Cibaduyut, Bandung",3,2,2,LT : 147 m²,LB : 248 m²
4606,"Rp 9,9 Miliar",Cicilan: 38 Jutaan per bulan,No Data,"Kota Baru Parahyangan, Bandung",4,4,2,LT : 630 m²,LB : 349 m²
4607,"Rp 3,5 Miliar",Cicilan: 13 Jutaan per bulan,No Data,"Cimahi, Bandung",4,3,2,LT : 238 m²,LB : 268 m²
4608,"Rp 3,1 Miliar",Cicilan: 11 Jutaan per bulan,No Data,"Bandung Kota, Bandung",3,2,1,LT : 215 m²,LB : 150 m²
4609,Rp 25 Miliar,Cicilan: 96 Jutaan per bulan,No Data,"Sukajadi, Bandung",2,2,2,LT : 1787 m²,LB : 200 m²
4610,"Rp 1,29 Miliar",Cicilan: 4 Jutaan per bulan,No Data,"Antapani, Bandung",3,2,1,LT : 187 m²,LB : 120 m²
4611,"Rp 9,1 Miliar",Cicilan: 34 Jutaan per bulan,No Data,"Kota Baru Parahyangan, Bandung",4,3,2,LT : 420 m²,LB : 400 m²
4612,"Rp 3,15 Miliar",Cicilan: 12 Jutaan per bulan,No Data,"Arcamanik, Bandung",5,5,3,LT : 424 m²,LB : 400 m²
4613,"Rp 1,45 Miliar",Cicilan: 5 Jutaan per bulan,No Data,"Pasteur, Bandung",2,1,0,LT : 65 m²,LB : 45 m²
4614,"Rp 1,2 Miliar",Cicilan: 4 Jutaan per bulan,No Data,"Buah Batu, Bandung",3,2,1,LT : 84 m²,LB : 103 m²
4615,Rp 17 Miliar,Cicilan: 65 Jutaan per bulan,No Data,"Dago, Bandung",8,5,2,LT : 463 m²,LB : 403 m²
4616,Rp 3 Miliar,Cicilan: 11 Jutaan per bulan,No Data,"Pajajaran, Bandung",3,3,2,LT : 102 m²,LB : 140 m²
4617,"Rp 1,5 Miliar",Cicilan: 5 Jutaan per bulan,No Data,"Sukajadi, Bandung",14,14,1,LT : 163 m²,LB : 150 m²
4618,Rp 30 Miliar,Cicilan: 115 Jutaan per bulan,No Data,"Dago, Bandung",7,7,6,LT : 755 m²,LB : 800 m²
4619,"Rp 1,5 Miliar",Cicilan: 5 Jutaan per bulan,No Data,"Taman Kopo Indah, Bandung",3,1,0,LT : 120 m²,LB : 90 m²
4620,"Rp 15,5 Miliar",Cicilan: 59 Jutaan per bulan,No Data,"Sayap Dago, Bandung",13,6,8,LT : 483 m²,LB : 260 m²
4621,"Rp 6,9 Miliar",Cicilan: 26 Jutaan per bulan,No Data,"Cipaku, Bandung",4,3,4,LT : 510 m²,LB : 400 m²
4622,"Rp 1,5 Miliar",Cicilan: 5 Jutaan per bulan,No Data,"Cicendo, Bandung",3,2,1,LT : 120 m²,LB : 150 m²
4623,Rp 650 Juta,Cicilan: 2 Jutaan per bulan,No Data,"Ujungberung, Bandung",3,2,1,LT : 154 m²,LB : 80 m²
4624,"Rp 10,5 Miliar",Cicilan: 40 Jutaan per bulan,No Data,"Lengkong, Bandung",6,2,4,LT : 324 m²,LB : 228 m²
4625,Rp 650 Juta,Cicilan: 2 Jutaan per bulan,No Data,"Andir, Bandung",2,1,0,LT : 73 m²,LB : 73 m²
4626,Rp 850 Juta,Cicilan: 3 Jutaan per bulan,No Data,"Bandung Kota, Bandung",2,1,1,LT : 72 m²,LB : 42 m²
4627,"Rp 1,8 Miliar",Cicilan: 6 Jutaan per bulan,No Data,"Antapani, Bandung",3,2,0,LT : 140 m²,LB : 109 m²
4628,"Rp 1,7 Miliar",Cicilan: 6 Jutaan per bulan,No Data,"Gunung Batu, Bandung",4,2,0,LT : 200 m²,LB : 189 m²
4629,"Rp 14,5 Miliar",Cicilan: 55 Jutaan per bulan,No Data,"Setiabudi, Bandung",6,4,0,LT : 1067 m²,LB : 500 m²
4630,Rp 6 Miliar,Cicilan: 23 Jutaan per bulan,No Data,"Kopo, Bandung",6,4,2,LT : 328 m²,LB : 500 m²
4631,"Rp 1,05 Miliar",Cicilan: 4 Jutaan per bulan,No Data,"Holis Cigondewah, Bandung",4,2,1,LT : 96 m²,LB : 108 m²
4632,"Rp 7,35 Miliar",Cicilan: 28 Jutaan per bulan,No Data,"Pasteur, Bandung",6,3,1,LT : 490 m²,LB : 400 m²
4633,"Rp 18,5 Miliar",Cicilan: 71 Jutaan per bulan,No Data,"Bandung Kota, Bandung",5,4,3,LT : 608 m²,LB : 1000 m²
4634,Rp 8 Miliar,Cicilan: 30 Jutaan per bulan,No Data,"Setra Sari, Bandung",4,4,2,LT : 494 m²,LB : 500 m²
4635,"Rp 8,5 Miliar",Cicilan: 32 Jutaan per bulan,No Data,"Setra Sari, Bandung",4,4,2,LT : 375 m²,LB : 460 m²
4636,Rp 6 Miliar,Cicilan: 23 Jutaan per bulan,No Data,"Pasir Luyu, Bandung",7,4,1,LT : 375 m²,LB : 375 m²
4637,Rp 2 Miliar,Cicilan: 7 Jutaan per bulan,No Data,"Holis Cigondewah, Bandung",2,1,0,LT : 177 m²,LB : 140 m²
4638,Rp 190 Juta,Cicilan: 729 Ribuan per bulan,No Data,"Bojongsoang, Bandung",2,1,1,LT : 50 m²,LB : 30 m²
4639,"Rp 6,6 Miliar",Cicilan: 25 Jutaan per bulan,No Data,"Soreang, Bandung",3,3,30,LT : 4000 m²,LB : 800 m²
4640,"Rp 1,55 Miliar",Cicilan: 5 Jutaan per bulan,No Data,"Terusan Buah Batu, Bandung",4,3,1,LT : 135 m²,LB : 150 m²
4641,"Rp 7,5 Miliar",Cicilan: 28 Jutaan per bulan,No Data,"Setra Sari, Bandung",5,7,0,LT : 498 m²,LB : 300 m²
4642,"Rp 8,75 Miliar",Cicilan: 33 Jutaan per bulan,No Data,"Setra Sari, Bandung",8,6,0,LT : 750 m²,LB : 500 m²
4643,"Rp 2,5 Miliar",Cicilan: 9 Jutaan per bulan,No Data,"Gunung Batu, Bandung",4,2,2,LT : 269 m²,LB : 240 m²
4644,Rp 785 Juta,Cicilan: 3 Jutaan per bulan,No Data,"Arcamanik, Bandung",3,2,1,LT : 98 m²,LB : 65 m²
4645,"Rp 9,75 Miliar",Cicilan: 37 Jutaan per bulan,No Data,"Riau, Bandung",3,3,2,LT : 323 m²,LB : 300 m²
4646,"Rp 1,1 Miliar",Cicilan: 4 Jutaan per bulan,No Data,"Kopo, Bandung",3,2,1,LT : 96 m²,LB : 227 m²
4647,"Rp 2,45 Miliar",Cicilan: 9 Jutaan per bulan,No Data,"Kota Baru Parahyangan, Bandung",2,2,0,LT : 126 m²,LB : 110 m²
4648,"Rp 3,75 Miliar",Cicilan: 14 Jutaan per bulan,No Data,"Cihanjuang, Bandung",4,3,0,LT : 1386 m²,LB : 400 m²
4649,Rp 799 Juta,Cicilan: 3 Jutaan per bulan,No Data,"Cimahi, Bandung",3,2,1,LT : 91 m²,LB : 60 m²
4650,"Rp 2,75 Miliar",Cicilan: 10 Jutaan per bulan,No Data,"Dago Pakar, Bandung",3,2,0,LT : 176 m²,LB : 200 m²
4651,"Rp 7,5 Miliar",Cicilan: 28 Jutaan per bulan,No Data,"Pasir Luyu, Bandung",5,3,5,LT : 525 m²,LB : 450 m²
4652,"Rp 1,15 Miliar",Cicilan: 4 Jutaan per bulan,No Data,"Cibaduyut, Bandung",3,2,1,LT : 120 m²,LB : 170 m²
4653,"Rp 1,49 Miliar",Cicilan: 5 Jutaan per bulan,No Data,"Buah Batu, Bandung",4,3,1,LT : 162 m²,LB : 172 m²
4654,"Rp 1,75 Miliar",Cicilan: 6 Jutaan per bulan,No Data,"Pelajar Pejuang, Bandung",4,1,0,LT : 149 m²,LB : 100 m²
4655,Rp 850 Juta,Cicilan: 3 Jutaan per bulan,No Data,"Kopo, Bandung",2,1,1,LT : 105 m²,LB : 50 m²
4656,Rp 2 Miliar,Cicilan: 7 Jutaan per bulan,No Data,"Lembang, Bandung",5,3,1,LT : 155 m²,LB : 310 m²
4657,Rp 2 Miliar,Cicilan: 7 Jutaan per bulan,No Data,"Lembang, Bandung",5,3,1,LT : 155 m²,LB : 310 m²
4658,"Rp 1,17 Miliar",Cicilan: 4 Jutaan per bulan,No Data,"Cimenyan, Bandung",3,2,0,LT : 74 m²,LB : 110 m²
4659,Rp 15 Miliar,Cicilan: 57 Jutaan per bulan,No Data,"Batununggal, Bandung",4,2,2,LT : 540 m²,LB : 500 m²
4660,"Rp 1,17 Miliar",Cicilan: 4 Jutaan per bulan,No Data,"Cimenyan, Bandung",3,2,0,LT : 74 m²,LB : 110 m²
4661,Rp 780 Juta,Cicilan: 2 Jutaan per bulan,No Data,"Cigondewah, Bandung",3,2,1,LT : 114 m²,LB : 100 m²
4662,Rp 975 Juta,Cicilan: 3 Jutaan per bulan,No Data,"Cijerah, Bandung",3,3,0,LT : 109 m²,LB : 80 m²
4663,"Rp 3,8 Miliar",Cicilan: 14 Jutaan per bulan,No Data,"Setiabudi, Bandung",3,3,2,LT : 200 m²,LB : 300 m²
4664,Rp 7 Miliar,Cicilan: 26 Jutaan per bulan,No Data,"Setiabudi, Bandung",5,2,0,LT : 237 m²,LB : 177 m²
4665,Rp 2 Miliar,Cicilan: 7 Jutaan per bulan,No Data,"Lembang, Bandung",5,3,1,LT : 155 m²,LB : 310 m²
4666,Rp 366 Juta,Cicilan: 1 Jutaan per bulan,No Data,"Ujungberung, Bandung",1,1,1,LT : 70 m²,LB : 50 m²
4667,Rp 780 Juta,Cicilan: 2 Jutaan per bulan,No Data,"Cigondewah, Bandung",3,2,1,LT : 114 m²,LB : 100 m²
4668,Rp 175 Juta,Cicilan: 672 Ribuan per bulan,No Data,"Bandung Selatan, Bandung",2,1,0,LT : 40 m²,LB : 25 m²
4669,Rp 950 Juta,Cicilan: 3 Jutaan per bulan,No Data,"Coblong, Bandung",4,2,0,LT : 115 m²,LB : 110 m²
4670,"Rp 6,5 Miliar",Cicilan: 24 Jutaan per bulan,No Data,"Kota Baru Parahyangan, Bandung",5,401,0,LT : 350 m²,LB : 550 m²
4671,"Rp 4,1 Miliar",Cicilan: 15 Jutaan per bulan,No Data,"Andir, Bandung",7,3,0,LT : 650 m²,LB : 200 m²
4672,"Rp 1,6 Miliar",Cicilan: 6 Jutaan per bulan,No Data,"Rancasari, Bandung",3,2,0,LT : 72 m²,LB : 80 m²
4673,"Rp 7,8 Miliar",Cicilan: 29 Jutaan per bulan,No Data,"Braga, Bandung",5,1,0,LT : 313 m²,LB : 175 m²
4674,Rp 7 Miliar,Cicilan: 26 Jutaan per bulan,No Data,"Arcamanik, Bandung",6,4,0,LT : 477 m²,LB : 371 m²
4675,"Rp 3,85 Miliar",Cicilan: 14 Jutaan per bulan,No Data,"Batununggal, Bandung",4,3,0,LT : 210 m²,LB : 250 m²
4676,Rp 780 Juta,Cicilan: 2 Jutaan per bulan,No Data,"Cigondewah, Bandung",3,2,1,LT : 114 m²,LB : 100 m²
4677,"Rp 1,4 Miliar",Cicilan: 5 Jutaan per bulan,No Data,"Taman Kopo Indah, Bandung",3,1,0,LT : 141 m²,LB : 90 m²
4678,"Rp 2,75 Miliar",Cicilan: 10 Jutaan per bulan,No Data,"Kota Baru Parahyangan, Bandung",2,2,0,LT : 205 m²,LB : 90 m²
4679,"Rp 5,9 Miliar",Cicilan: 22 Jutaan per bulan,No Data,"Kota Baru Parahyangan, Bandung",4,3,0,LT : 297 m²,LB : 200 m²
4680,"Rp 7,5 Miliar",Cicilan: 28 Jutaan per bulan,No Data,"Kota Baru Parahyangan, Bandung",4,3,0,LT : 550 m²,LB : 400 m²
4681,"Rp 7,2 Miliar",Cicilan: 27 Jutaan per bulan,No Data,"Kota Baru Parahyangan, Bandung",3,2,0,LT : 301 m²,LB : 435 m²
4682,Rp 8 Miliar,Cicilan: 30 Jutaan per bulan,No Data,"Batununggal, Bandung",4,3,2,LT : 375 m²,LB : 600 m²
4683,"Rp 1,3 Miliar",Cicilan: 4 Jutaan per bulan,No Data,"Cigadung, Bandung",2,2,0,LT : 68 m²,LB : 120 m²
4684,Rp 1 Miliar,Cicilan: 3 Jutaan per bulan,No Data,"Cikutra, Bandung",3,2,1,LT : 113 m²,LB : 154 m²
4685,"Rp 3,1 Miliar",Cicilan: 11 Jutaan per bulan,No Data,"Batununggal, Bandung",6,3,2,LT : 220 m²,LB : 295 m²
4686,"Rp 4,5 Miliar",Cicilan: 17 Jutaan per bulan,No Data,"Bandung Barat, Bandung",7,4,2,LT : 364 m²,LB : 500 m²
4687,Rp 780 Juta,Cicilan: 2 Jutaan per bulan,No Data,"Cigondewah, Bandung",3,2,1,LT : 114 m²,LB : 100 m²
4688,"Rp 2,93 Miliar",Cicilan: 11 Jutaan per bulan,No Data,"Dago, Bandung",3,2,2,LT : 128 m²,LB : 160 m²
4689,"Rp 1,8 Miliar",Cicilan: 6 Jutaan per bulan,No Data,"Turangga, Bandung",4,2,2,LT : 340 m²,LB : 170 m²
4690,"Rp 3,1 Miliar",Cicilan: 11 Jutaan per bulan,No Data,"Batununggal, Bandung",6,3,2,LT : 220 m²,LB : 295 m²
4691,"Rp 7,5 Miliar",Cicilan: 28 Jutaan per bulan,No Data,"Batununggal, Bandung",4,3,2,LT : 390 m²,LB : 354 m²
4692,"Rp 4,4 Miliar",Cicilan: 16 Jutaan per bulan,No Data,"BKR, Bandung",21,21,6,LT : 200 m²,LB : 420 m²
4693,Rp 750 Juta,Cicilan: 2 Jutaan per bulan,No Data,"Ujungberung, Bandung",3,2,2,LT : 71 m²,LB : 70 m²
4694,"Rp 3,1 Miliar",Cicilan: 11 Jutaan per bulan,No Data,"Batununggal, Bandung",6,3,2,LT : 220 m²,LB : 295 m²
4695,"Rp 2,5 Miliar",Cicilan: 9 Jutaan per bulan,No Data,"Cijerah, Bandung",4,3,2,LT : 99 m²,LB : 124 m²
4696,Rp 815 Juta,Cicilan: 3 Jutaan per bulan,No Data,"Setiabudi, Bandung",2,2,2,LT : 74 m²,LB : 50 m²
4697,"Rp 2,2 Miliar",Cicilan: 8 Jutaan per bulan,No Data,"Batununggal, Bandung",3,3,1,LT : 120 m²,LB : 150 m²
4698,Rp 780 Juta,Cicilan: 2 Jutaan per bulan,No Data,"Cigondewah, Bandung",3,2,1,LT : 114 m²,LB : 100 m²
4699,Rp 550 Juta,Cicilan: 2 Jutaan per bulan,No Data,"Geger Kalong, Bandung",2,1,1,LT : 61 m²,LB : 40 m²
4700,"Rp 1,4 Miliar",Cicilan: 5 Jutaan per bulan,No Data,"Kopo Permai, Bandung",3,2,1,LT : 175 m²,LB : 120 m²
4701,Rp 780 Juta,Cicilan: 2 Jutaan per bulan,No Data,"Cigondewah, Bandung",3,2,1,LT : 114 m²,LB : 100 m²
4702,"Rp 3,1 Miliar",Cicilan: 11 Jutaan per bulan,No Data,"Batununggal, Bandung",6,3,2,LT : 220 m²,LB : 295 m²
4703,"Rp 1,2 Miliar",Cicilan: 4 Jutaan per bulan,No Data,"Buah Batu, Bandung",3,2,1,LT : 98 m²,LB : 93 m²
4704,"Rp 8,75 Miliar",Cicilan: 33 Jutaan per bulan,No Data,"Batununggal, Bandung",5,3,2,LT : 408 m²,LB : 500 m²
4705,Rp 650 Juta,Cicilan: 2 Jutaan per bulan,No Data,"Buah Batu, Bandung",2,2,2,LT : 60 m²,LB : 50 m²
4706,Rp 850 Juta,Cicilan: 3 Jutaan per bulan,No Data,"Cibaduyut, Bandung",2,1,1,LT : 94 m²,LB : 95 m²
4707,"Rp 7,5 Miliar",Cicilan: 28 Jutaan per bulan,No Data,"Batununggal, Bandung",4,4,4,LT : 300 m²,LB : 400 m²
4708,"Rp 1,45 Miliar",Cicilan: 5 Jutaan per bulan,No Data,"Taman Kopo Indah, Bandung",2,1,1,LT : 102 m²,LB : 70 m²
4709,Rp 9 Miliar,Cicilan: 34 Jutaan per bulan,No Data,"Dago Pakar, Bandung",6,4,2,LT : 438 m²,LB : 350 m²
4710,"Rp 2,95 Miliar",Cicilan: 11 Jutaan per bulan,No Data,"Batununggal, Bandung",3,3,1,LT : 262 m²,LB : 220 m²
4711,Rp 780 Juta,Cicilan: 2 Jutaan per bulan,No Data,"Cigondewah, Bandung",3,2,1,LT : 114 m²,LB : 100 m²
4712,Rp 475 Juta,Cicilan: 1 Jutaan per bulan,No Data,"Antapani, Bandung",2,1,1,LT : 72 m²,LB : 40 m²
4713,Rp 398 Juta,Cicilan: 1 Jutaan per bulan,No Data,"Antapani, Bandung",2,1,0,LT : 80 m²,LB : 33 m²
4714,Rp 497 Juta,Cicilan: 1 Jutaan per bulan,No Data,"Antapani, Bandung",3,2,2,LT : 69 m²,LB : 55 m²
4715,"Rp 1,85 Miliar",Cicilan: 7 Jutaan per bulan,No Data,"Antapani, Bandung",4,2,1,LT : 168 m²,LB : 206 m²
4716,"Rp 4,2 Miliar",Cicilan: 16 Jutaan per bulan,No Data,"Antapani, Bandung",3,3,1,LT : 216 m²,LB : 120 m²
4717,Rp 550 Juta,Cicilan: 2 Jutaan per bulan,No Data,"Padasuka, Bandung",3,2,1,LT : 68 m²,LB : 55 m²
4718,"Rp 2,1 Miliar",Cicilan: 8 Jutaan per bulan,No Data,"Arcamanik, Bandung",4,3,1,LT : 148 m²,LB : 161 m²
4719,Rp 485 Juta,Cicilan: 1 Jutaan per bulan,No Data,"Padasuka, Bandung",2,1,1,LT : 72 m²,LB : 40 m²
4720,Rp 595 Juta,Cicilan: 2 Jutaan per bulan,No Data,"Padasuka, Bandung",3,2,1,LT : 74 m²,LB : 60 m²
4721,"Rp 7,5 Miliar",Cicilan: 28 Jutaan per bulan,No Data,"Pasir Koja, Bandung",7,5,0,LT : 423 m²,LB : 400 m²
4722,"Rp 6,72 Miliar",Cicilan: 25 Jutaan per bulan,No Data,"Dago, Bandung",3,3,2,LT : 350 m²,LB : 145 m²
4723,"Rp 1,45 Miliar",Cicilan: 5 Jutaan per bulan,No Data,"Taman Kopo Indah, Bandung",2,1,1,LT : 102 m²,LB : 70 m²
4724,"Rp 1,45 Miliar",Cicilan: 5 Jutaan per bulan,No Data,"Taman Kopo Indah, Bandung",2,1,1,LT : 102 m²,LB : 70 m²
4725,Rp 675 Juta,Cicilan: 2 Jutaan per bulan,No Data,"Padasuka, Bandung",2,2,0,LT : 72 m²,LB : 60 m²
4726,Rp 485 Juta,Cicilan: 1 Jutaan per bulan,No Data,"Ujungberung, Bandung",2,1,1,LT : 85 m²,LB : 80 m²
4727,Rp 612 Juta,Cicilan: 2 Jutaan per bulan,No Data,"Padasuka, Bandung",3,2,0,LT : 74 m²,LB : 60 m²
4728,Rp 499 Juta,Cicilan: 1 Jutaan per bulan,No Data,"Padasuka, Bandung",2,1,1,LT : 76 m²,LB : 36 m²
4729,"Rp 3,39 Miliar",Cicilan: 13 Jutaan per bulan,No Data,"Pasteur, Bandung",4,3,2,LT : 133 m²,LB : 175 m²
4730,Rp 499 Juta,Cicilan: 1 Jutaan per bulan,No Data,"Padasuka, Bandung",2,1,0,LT : 76 m²,LB : 36 m²
4731,Rp 24 Miliar,Cicilan: 92 Jutaan per bulan,No Data,"Sayap Dago, Bandung",7,3,3,LT : 658 m²,LB : 500 m²
4732,Rp 549 Juta,Cicilan: 2 Jutaan per bulan,No Data,"Padasuka, Bandung",3,2,1,LT : 76 m²,LB : 50 m²
4733,Rp 450 Juta,Cicilan: 1 Jutaan per bulan,No Data,"Cicaheum, Bandung",2,1,1,LT : 72 m²,LB : 40 m²
4734,"Rp 1,1 Miliar",Cicilan: 4 Jutaan per bulan,No Data,"Arcamanik, Bandung",3,2,1,LT : 80 m²,LB : 100 m²
4735,Rp 1 Miliar,Cicilan: 3 Jutaan per bulan,No Data,"Bandung Kota, Bandung",4,3,0,LT : 84 m²,LB : 108 m²
4736,Rp 33 Juta,Cicilan: 126 Ribuan per bulan,No Data,"Taman Kopo Indah, Bandung",2,1,0,LT : 102 m²,LB : 70 m²
4737,"Rp 2,8 Miliar",Cicilan: 10 Jutaan per bulan,No Data,"Arcamanik, Bandung",4,3,3,LT : 233 m²,LB : 155 m²
4738,"Rp 2,2 Miliar",Cicilan: 8 Jutaan per bulan,No Data,"Regol, Bandung",5,3,3,LT : 202 m²,LB : 220 m²
4739,Rp 2 Miliar,Cicilan: 7 Jutaan per bulan,No Data,"Astanaanyar, Bandung",3,3,1,LT : 127 m²,LB : 250 m²
4740,Rp 2 Miliar,Cicilan: 7 Jutaan per bulan,No Data,"Cisarua, Bandung",4,2,6,LT : 777 m²,LB : 101 m²
4741,"Rp 3,4 Miliar",Cicilan: 13 Jutaan per bulan,No Data,"Summarecon Bandung, Bandung",4,3,1,LT : 180 m²,LB : 215 m²
4742,"Rp 3,52 Miliar",Cicilan: 13 Jutaan per bulan,No Data,"Setra Duta, Bandung",5,4,2,LT : 133 m²,LB : 300 m²
4743,"Rp 2,2 Miliar",Cicilan: 8 Jutaan per bulan,No Data,"Regol, Bandung",5,3,3,LT : 202 m²,LB : 220 m²
4744,"Rp 5,3 Miliar",Cicilan: 20 Jutaan per bulan,No Data,"Dago Pakar, Bandung",4,4,1,LT : 220 m²,LB : 350 m²
4745,Rp 4 Miliar,Cicilan: 15 Jutaan per bulan,No Data,"Dago, Bandung",7,7,1,LT : 241 m²,LB : 485 m²
4746,"Rp 2,2 Miliar",Cicilan: 8 Jutaan per bulan,No Data,"Regol, Bandung",5,3,3,LT : 202 m²,LB : 220 m²
4747,"Rp 1,4 Miliar",Cicilan: 5 Jutaan per bulan,No Data,"Astanaanyar, Bandung",4,2,0,LT : 159 m²,LB : 132 m²
4748,Rp 850 Juta,Cicilan: 3 Jutaan per bulan,No Data,"Katapang, Bandung",2,1,0,LT : 84 m²,LB : 60 m²
4749,Rp 12 Miliar,Cicilan: 46 Jutaan per bulan,No Data,"Kota Baru Parahyangan, Bandung",4,2,2,LT : 560 m²,LB : 343 m²
4750,"Rp 9,5 Miliar",Cicilan: 36 Jutaan per bulan,No Data,"Supratman, Bandung",7,4,5,LT : 373 m²,LB : 230 m²
4751,"Rp 1,05 Miliar",Cicilan: 4 Jutaan per bulan,No Data,"Taman Kopo Indah, Bandung",2,2,0,LT : 113 m²,LB : 66 m²
4752,"Rp 1,29 Miliar",Cicilan: 4 Jutaan per bulan,No Data,"Kopo Permai, Bandung",3,2,1,LT : 97 m²,LB : 150 m²
4753,"Rp 2,4 Miliar",Cicilan: 9 Jutaan per bulan,No Data,"Lengkong, Bandung",3,3,2,LT : 200 m²,LB : 185 m²
4754,"Rp 3,65 Miliar",Cicilan: 14 Jutaan per bulan,No Data,"Batununggal, Bandung",3,3,4,LT : 162 m²,LB : 210 m²
4755,"Rp 1,8 Miliar",Cicilan: 6 Jutaan per bulan,No Data,"Kopo Permai, Bandung",2,2,1,LT : 218 m²,LB : 100 m²
4756,"Rp 2,7 Miliar",Cicilan: 10 Jutaan per bulan,No Data,"Buah Batu, Bandung",6,3,2,LT : 300 m²,LB : 200 m²
