,Price,Installment,Description,Location,Bedroom,Bathroom,Carport,Land,Building
1778,Rp 800 Juta,Cicilan: 3 Jutaan per bulan,"Rumah Cibiru Wetan, 1lt, Hook, Semi Furnished","Cibiru, Bandung",2,2,1,LT : 170 m²,LB : 72 m²
1779,"Rp 1,6 Miliar",Cicilan: 6 Jutaan per bulan,Di Jual Rumah 2 Lantai Di Cilengkrang Ujungberung Shm,"Ujungberung, Bandung",4,2,1,LT : 200 m²,LB : 400 m²
1780,"Rp 1,1 Miliar",Cicilan: 4 Jutaan per bulan,Rumah Siap Huni 2 Lantai Full Furnished Tanjungsari Antapani,"Antapani, Bandung",3,2,1,LT : 88 m²,LB : 90 m²
1781,Rp 29 Miliar,Cicilan: 111 Jutaan per bulan,"Rumah Mewah 2 Lantai SHM Mainroad Ir.H.Djuanda Area Dago,Bandung","Dago, Bandung",5,4,4,LT : 748 m²,LB : 600 m²
1782,"Rp 7,1 Miliar",Cicilan: 27 Jutaan per bulan,Rumah Di Jual Cepat Strategis Abis Di Sayap Riau Tengah Kota Bdg,"Bandung Wetan, Bandung",4,2,1,LT : 197 m²,LB : 320 m²
1783,"Rp 3,5 Miliar",Cicilan: 13 Jutaan per bulan,Rumah Baru Furnished SHM Kota Baru Parahyangan Bandung,"Kota Baru Parahyangan, Bandung",3,2,1,LT : 160 m²,LB : 150 m²
1784,"Rp 2,8 Miliar",Cicilan: 10 Jutaan per bulan,Harga Di Bawah Pasaran Rumah Terawat Di Turangga ,"Turangga, Bandung",7,3,1,LT : 282 m²,LB : 200 m²
1785,"Rp 3,2 Miliar",Cicilan: 12 Jutaan per bulan,"Nyaman Dan Terawat, Rumah Siap Huni di Kawasan Kota Baru Parahyangan, Bandung","Kota Baru Parahyangan, Bandung",3,2,1,LT : 198 m²,LB : 150 m²
1786,"Rp 1,2 Miliar",Cicilan: 4 Jutaan per bulan,"Rumah Luas Sayap Cikutra Bojong Koneng Bandung, Nego Sampi Deal","Cikutra, Bandung",4,3,2,LT : 189 m²,LB : 180 m²
1787,"Rp 2,9 Miliar",Cicilan: 11 Jutaan per bulan,"Rumah 2 Lantai Baru Unfurnished SHM di Setiabudi, Bandung","Setiabudi, Bandung",5,5,1,LT : 232 m²,LB : 300 m²
1788,"Rp 1,95 Miliar",Cicilan: 7 Jutaan per bulan,Dijual Rumah Villa Di Lembang Dkt Setiabudi Tol Pasteur,"Bandung Utara, Bandung",3,2,1,LT : 117 m²,LB : 170 m²
1789,"Rp 2,8 Miliar",Cicilan: 10 Jutaan per bulan,Rumah Terawat Siap Huni Lokasi Strategis di Turangga,"Turangga, Bandung",7,3,1,LT : 282 m²,LB : 200 m²
1790,"Rp 2,8 Miliar",Cicilan: 10 Jutaan per bulan,DIJUAL RUMAH FULL FURNISH Siap Huni Arcamanik Kota Bandung,"Arcamanik, Bandung",4,4,2,LT : 220 m²,LB : 180 m²
1791,"Rp 2,56 Miliar",Cicilan: 9 Jutaan per bulan,Rumah Bagus Lingkungan Sejuk Lokasi di Antapani Sayap Terusan Jakarta Kota Bandung,"Antapani, Bandung",4,2,1,LT : 216 m²,LB : 200 m²
1792,"Rp 3,68 Miliar",Cicilan: 14 Jutaan per bulan,Casa Morena Hunian Cantik Dan Elegan di Kbp Tatar Jingganagara,"Kota Baru Parahyangan, Bandung",3,2,2,LT : 189 m²,LB : 170 m²
1793,Rp 5 Miliar,Cicilan: 19 Jutaan per bulan,Rumah Lux Padalestari Bandung Barat Siap Huni,"Setiabudi, Bandung",4,3,2,LT : 286 m²,LB : 450 m²
1794,Rp 5 Miliar,Cicilan: 19 Jutaan per bulan,Rumah Lux Padalestari Bandung Barat Siap Huni,"Setiabudi, Bandung",4,3,2,LT : 286 m²,LB : 450 m²
1795,"Rp 2,65 Miliar",Cicilan: 10 Jutaan per bulan,Dijual Tanah Tengah Kota Lengkong,"Lengkong, Bandung",6,2,2,LT : 354 m²,LB : 269 m²
1796,Rp 8 Miliar,Cicilan: 30 Jutaan per bulan,Rumah Besar Mewah Murah di Sayap Sukajadi Lembah Sukaresmi,"Sukajadi, Bandung",7,9,3,LT : 800 m²,LB : 1100 m²
1797,"Rp 2,9 Miliar",Cicilan: 11 Jutaan per bulan,Rumah Cantik Modern Buah Batu Mas Bandung,"Buah Batu, Bandung",5,3,2,LT : 251 m²,LB : 350 m²
1798,"Rp 4,5 Miliar",Cicilan: 17 Jutaan per bulan,Dijual Rumah Pelangi Antapani Dekat Kantor Pengadilan Agama Jalan Jakarta Bandung,"Antapani, Bandung",5,5,2,LT : 128 m²,LB : 300 m²
1799,"Rp 8,75 Miliar",Cicilan: 33 Jutaan per bulan,Dijual Rumah Pusat Kota di Jalan Riau Bandung,"Riau, Bandung",2,2,4,LT : 234 m²,LB : 54 m²
1800,"Rp 3,6 Miliar",Cicilan: 13 Jutaan per bulan,Rumah Siap Huni Semi Furnished di Batununggal Bandung,"Batununggal, Bandung",3,3,2,LT : 190 m²,LB : 300 m²
1801,"Rp 3,9 Miliar",Cicilan: 14 Jutaan per bulan,DIJUAL RUMAH BALINESE RESORT STYLE BANDUNG Di Turangga Lengkong,"Bandung Kota, Bandung",5,4,2,LT : 120 m²,LB : 185 m²
1802,"Rp 1,5 Miliar",Cicilan: 5 Jutaan per bulan,Rumah Bagus Nyaman Terawat di Jalan Kembar Bandung,"Regol, Bandung",3,2,1,LT : 198 m²,LB : 156 m²
1803,"Rp 7,8 Miliar",Cicilan: 29 Jutaan per bulan,"Rumah Bagus Sangat Nyaman di Setra Murni , Bandung","Setra Murni, Bandung",4,3,0,LT : 500 m²,LB : 500 m²
1804,"Rp 1,77 Miliar",Cicilan: 6 Jutaan per bulan,"Rumah Baru Modern Minimalis di Komp Cipta Graha , Bandung","Gunung Batu, Bandung",3,3,0,LT : 153 m²,LB : 120 m²
1805,"Rp 2,75 Miliar",Cicilan: 10 Jutaan per bulan,Rumah Bagus Design Elegan di Kbp Tatar Wangsakerta,"Kota Baru Parahyangan, Bandung",2,2,0,LT : 126 m²,LB : 110 m²
1806,"Rp 4,7 Miliar",Cicilan: 18 Jutaan per bulan,"Dijual Cepat Ruma Luas Di Kopo Sari, Bandung","Kopo, Bandung",3,3,1,LT : 250 m²,LB : 400 m²
1807,"Rp 2,74 Miliar",Cicilan: 10 Jutaan per bulan,Rumah Murah Bagus Di Turangga Dekat Tsm Bandung,"Turangga, Bandung",7,3,1,LT : 282 m²,LB : 200 m²
1808,"Rp 1,6 Miliar",Cicilan: 6 Jutaan per bulan,Rumah Baru Minimalis Modern di Budi Luhur Dekat Setra Duta Bandung,"Setra Duta, Bandung",4,4,1,LT : 120 m²,LB : 104 m²
1809,"Rp 1,15 Miliar",Cicilan: 4 Jutaan per bulan,Rumah Strategis Di Margahayu Raya Di Jual Cepat ,"Margahayu, Bandung",4,1,1,LT : 156 m²,LB : 130 m²
1810,"Rp 1,65 Miliar",Cicilan: 6 Jutaan per bulan,DIJUAL RUMAH SAYAP BUAH BATU Lengkong Dekat Kampus UNLA Kota Bandung,"Buah Batu, Bandung",4,3,2,LT : 105 m²,LB : 170 m²
1811,"Rp 8,5 Miliar",Cicilan: 32 Jutaan per bulan,"Rumah Murah di Mekar Wangi, Bandung","Mekar Wangi, Bandung",4,3,4,LT : 681 m²,LB : 327 m²
1812,"Rp 9,5 Miliar",Cicilan: 36 Jutaan per bulan,Rumah Mewah Luxury di Ratnasasih Kota Baru Parahyangan Bandung,"Kota Baru Parahyangan, Bandung",5,4,2,LT : 451 m²,LB : 475 m²
1813,"Rp 13,5 Miliar",Cicilan: 51 Jutaan per bulan,Kota Baru Parahyangan,"Kota Baru Parahyangan, Bandung",5,5,3,LT : 700 m²,LB : 500 m²
1814,Rp 3 Miliar,Cicilan: 11 Jutaan per bulan,Dijual Rumah Cantik Modern di Kota Baru Parahyangan Bandung,"Kota Baru Parahyangan, Bandung",3,2,1,LT : 165 m²,LB : 96 m²
1815,"Rp 1,5 Miliar",Cicilan: 5 Jutaan per bulan,Rumah Siap Huni Jala Jayapura Antapani Bandung,"Antapani, Bandung",4,3,1,LT : 120 m²,LB : 120 m²
1816,"Rp 2,1 Miliar",Cicilan: 8 Jutaan per bulan,Rumah Legalitas SHM 2 Lantai di Pondok Hijau Bandung,"Pondok Hijau, Bandung",3,3,2,LT : 116 m²,LB : 143 m²
1817,"Rp 2,1 Miliar",Cicilan: 8 Jutaan per bulan,"Turun Harga .. Rumah Terawat Minimalis di Mekar Wangi , Bandung","Mekar Wangi, Bandung",3,2,0,LT : 123 m²,LB : 200 m²
1818,"Rp 1,7 Miliar",Cicilan: 6 Jutaan per bulan,Rumah Nyaman Strategis di Istana Sudirman Bandung,"Sudirman, Bandung",3,2,2,LT : 122 m²,LB : 99 m²
1819,"Rp 12,5 Miliar",Cicilan: 48 Jutaan per bulan,Dijual Rumah Lux Setiabudhi Regency Semi Furniture Posisi Hook,"Setiabudi, Bandung",6,4,16,LT : 1574 m²,LB : 750 m²
1820,"Rp 1,75 Miliar",Cicilan: 6 Jutaan per bulan,"Rumah Nyaman Semi Furnish di Taman Kopo Indah, Bandung","Taman Kopo Indah, Bandung",3,2,0,LT : 153 m²,LB : 120 m²
1821,"Rp 1,5 Miliar",Cicilan: 5 Jutaan per bulan,Rumah Turangga Minimalis Modern Lux Tanah Luas,"Turangga, Bandung",4,3,1,LT : 149 m²,LB : 213 m²
1822,"Rp 4,6 Miliar",Cicilan: 17 Jutaan per bulan,Rumah Siap Huni Nyaman 2 Lantai Di Batununggal Bandung,"Batununggal, Bandung",6,5,1,LT : 260 m²,LB : 305 m²
1823,"Rp 1,35 Miliar",Cicilan: 5 Jutaan per bulan,Rumah Baru Minimalis Modern Di Kopo Permai Bandung,"Kopo, Bandung",3,3,0,LT : 94 m²,LB : 140 m²
1824,"Rp 3,5 Miliar",Cicilan: 13 Jutaan per bulan,DIJUAL RUMAH Sayap Dago Di Resort Dago Pakar Mekarsaluyu Bandung,"Dago, Bandung",4,3,2,LT : 220 m²,LB : 190 m²
1825,"Rp 1,45 Miliar",Cicilan: 5 Jutaan per bulan,"KOM. VILLA ISTANA BUNGA BANDUNG UTARA, SETIABUDI, RUMAH VILLA HARGA MURAH DIBAWAH PASAR LUAS BESAR COCOK UNTUK INVESTASI DAN HUNIAN, KOTA BANDUNG ","Bandung Utara, Bandung",1,1,4,LT : 422 m²,LB : 90 m²
1826,"Rp 2,35 Miliar",Cicilan: 9 Jutaan per bulan,RUMAH SIAP HUNI Cigadung Raya Dago Kota Bandung,"Dago, Bandung",5,4,2,LT : 123 m²,LB : 197 m²
1827,"Rp 17,5 Miliar",Cicilan: 67 Jutaan per bulan,DIJUAL RUMAH KOST SAYAP DAGO KONSEP APARTEMEN Dekat Kampus ITB Taman Sari Bandung,"Dago, Bandung",28,28,15,LT : 282 m²,LB : 1200 m²
1828,"Rp 3,69 Miliar",Cicilan: 14 Jutaan per bulan,DIJUAL RUMAH Modern Siap Huni Antapani Kota Bandung,"Antapani, Bandung",5,4,3,LT : 211 m²,LB : 250 m²
1829,"Rp 3,5 Miliar",Cicilan: 13 Jutaan per bulan,Rumah Asri Modern di Setiabudi Bandung,"Setiabudi, Bandung",4,5,2,LT : 226 m²,LB : 300 m²
1830,Rp 10 Miliar,Cicilan: 38 Jutaan per bulan,Dijual Rumah Murah Dago Resor Dekat Hotel Continental Bandung,"Dago, Bandung",5,6,1,LT : 708 m²,LB : 400 m²
1831,"Rp 1,1 Miliar",Cicilan: 4 Jutaan per bulan,DIJUAL RUMAH MURAH ANTAPANI Jalan Jakarta Kota Bandung,"Antapani, Bandung",3,2,1,LT : 80 m²,LB : 82 m²
1832,"Rp 3,5 Miliar",Cicilan: 13 Jutaan per bulan,DIJUAL RUMAH MINIMALIS Dengan Kolam Renang Di Cluster Arcamanik Endah Kota Bandung,"Arcamanik, Bandung",5,5,2,LT : 182 m²,LB : 300 m²
1833,"Rp 1,2 Miliar",Cicilan: 4 Jutaan per bulan,Rumah Bagus Murah Layout Nyaman 2 Lantai Dalam Komplek,"Arcamanik, Bandung",4,3,1,LT : 186 m²,LB : 245 m²
1834,"Rp 1,64 Miliar",Cicilan: 6 Jutaan per bulan,Rumah Bagus Nyaman di Komplek Rajawali Sakti Bandung,"Andir, Bandung",3,2,0,LT : 161 m²,LB : 163 m²
1835,Rp 4 Miliar,Cicilan: 15 Jutaan per bulan,DIJUAL RUMAH KOST SAYAP DAGO Dekat Kampus ITB Kota Bandung,"Dago, Bandung",13,13,4,LT : 200 m²,LB : 400 m²
1836,"Rp 1,5 Miliar",Cicilan: 5 Jutaan per bulan,DIJUAL RUMAH MINIMALIS SIAP HUNI Di Antapani Dekat Ahmad Yani Bandung,"Antapani, Bandung",3,2,1,LT : 105 m²,LB : 100 m²
1837,"Rp 1,62 Miliar",Cicilan: 6 Jutaan per bulan,Dijual Rumah Hook Siap Huni Summarecon Gedebage Soekarno Hatta Bandung,"Summarecon Bandung, Bandung",2,2,1,LT : 109 m²,LB : 68 m²
1838,"Rp 1,35 Miliar",Cicilan: 5 Jutaan per bulan,Termurah Best Deal Furnished Di Cluster Dayana Summarecon,"Summarecon Bandung, Bandung",2,2,1,LT : 77 m²,LB : 71 m²
1839,"Rp 5,3 Miliar",Cicilan: 20 Jutaan per bulan,"Rumah Dijual Luas 2 Lantai di Area Cikutra , Kota Bandung","Cikutra, Bandung",4,3,1,LT : 401 m²,LB : 350 m²
1840,"Rp 2,1 Miliar",Cicilan: 8 Jutaan per bulan,Rumah Antapani Jalan Senam Indah Vi 2 Lantai,"Antapani, Bandung",3,2,2,LT : 160 m²,LB : 190 m²
1841,Rp 14 Miliar,Cicilan: 53 Jutaan per bulan,Hotel Aktif Tengah Kota Bandung Dekat Jalan Burangrang Lengkong,"Bandung Kota, Bandung",24,24,10,LT : 395 m²,LB : 900 m²
1842,Rp 8 Miliar,Cicilan: 30 Jutaan per bulan,Dijual Rumah Dago Resor Dekat Hotel Indigo Mekarsaluyu Bandung,"Dago, Bandung",5,4,4,LT : 375 m²,LB : 375 m²
1843,"Rp 2,1 Miliar",Cicilan: 8 Jutaan per bulan,Rumah Kos Aktif Cisitu Dekat Kampus Unisba Taman Sari Dago Bandung,"Dago, Bandung",9,9,10,LT : 70 m²,LB : 257 m²
1844,"Rp 3,5 Miliar",Cicilan: 13 Jutaan per bulan,Dijual Rumah Cluster Cigadung Dekat Kampus Itb Taman Sari Bandung,"Cigadung, Bandung",4,3,2,LT : 225 m²,LB : 150 m²
1845,"Rp 1,47 Miliar",Cicilan: 5 Jutaan per bulan,Rumah 2 Lantai Shm Bagus Di Gegerkalong Setiabudi Pondok Hijau ,"Geger Kalong, Bandung",3,3,2,LT : 125 m²,LB : 160 m²
1846,"Rp 10,5 Miliar",Cicilan: 40 Jutaan per bulan,Rumah Nyaman Asri Tanah Luas di Cigadung Bandung,"Cigadung, Bandung",3,3,1,LT : 895 m²,LB : 245 m²
1847,"Rp 2,55 Miliar",Cicilan: 9 Jutaan per bulan,Rumah Bagus Di Tatar Wangsakerta Kota Baru Parahyangan,"Kota Baru Parahyangan, Bandung",3,1,0,LT : 162 m²,LB : 125 m²
1848,"Rp 2,5 Miliar",Cicilan: 9 Jutaan per bulan,Rumah Minimalis Siap Huni di Cynthia Summarecon Bandung,"Summarecon Bandung, Bandung",2,2,0,LT : 163 m²,LB : 99 m²
1849,"Rp 3,2 Miliar",Cicilan: 12 Jutaan per bulan,Rumah Bagus Harga Termurah Di Cluster Batununggal,No Data,4,3,1,LT : 262 m²,LB : 220 m²
1850,Rp 15 Miliar,Cicilan: 57 Jutaan per bulan,LUX SINGGASANA PRADANA DEKAT TOL MOCH TOHA,"Mekar Wangi, Bandung",3,5,4,LT : 450 m²,LB : 600 m²
1851,"Rp 8,9 Miliar",Cicilan: 34 Jutaan per bulan,Dijual Rumah Luxury Mewah di Setra Duta Bandung,"Setra Duta, Bandung",4,4,2,LT : 300 m²,LB : 518 m²
1852,"Rp 5,5 Miliar",Cicilan: 21 Jutaan per bulan,Dijual Rumah Kost Strategis Bagus Modern di Sayap Surya Sumantri,"Surya Sumantri, Bandung",12,12,2,LT : 223 m²,LB : 600 m²
1853,Rp 4 Miliar,Cicilan: 15 Jutaan per bulan,Rumah Strategispusat Kota di Sayap Cibadak Bandung,"Astanaanyar, Bandung",10,4,1,LT : 225 m²,LB : 450 m²
1854,"Rp 1,59 Miliar",Cicilan: 6 Jutaan per bulan,Dijual Rumah Modern Murah di Kopo Permai 3 Bandung,"Kopo, Bandung",3,3,2,LT : 112 m²,LB : 160 m²
1855,"Rp 2,9 Miliar",Cicilan: 11 Jutaan per bulan,Rumah Lux Simakirana Kota Baru Parahyangan,"Kota Baru Parahyangan, Bandung",4,2,0,LT : 136 m²,LB : 250 m²
1856,"Rp 2,79 Miliar",Cicilan: 10 Jutaan per bulan,Rumah Bagus Tatar Wangsakerta Kota Baru Parahyangan,"Kota Baru Parahyangan, Bandung",3,2,0,LT : 126 m²,LB : 140 m²
1857,"Rp 1,85 Miliar",Cicilan: 7 Jutaan per bulan,Rumah Baru Minimalis Siap Huni Di Kopo Permai 1,"Kopo, Bandung",4,3,1,LT : 203 m²,LB : 200 m²
1858,"Rp 1,75 Miliar",Cicilan: 6 Jutaan per bulan,Rumah 2 Lantai Di Jual Cepat Di Dago Pakar ,"Cimenyan, Bandung",3,3,1,LT : 122 m²,LB : 200 m²
1859,"Rp 2,65 Miliar",Cicilan: 10 Jutaan per bulan,Rumah Murah Bagus Siap Huni Di Batu Mas Batununggal,"Batununggal, Bandung",5,3,1,LT : 251 m²,LB : 350 m²
1860,"Rp 2,85 Miliar",Cicilan: 10 Jutaan per bulan,Japandi Hook House Cantik Very Cozy di Kbp Tatar Banyaksumba,"Kota Baru Parahyangan, Bandung",3,2,0,LT : 126 m²,LB : 118 m²
1861,"Rp 1,6 Miliar",Cicilan: 6 Jutaan per bulan,"Jual Rumah Di Taman Kopo Indah 2, Bandung","Taman Kopo Indah, Bandung",4,3,1,LT : 170 m²,LB : 240 m²
1862,Rp 900 Juta,Cicilan: 3 Jutaan per bulan,Rumah Nyaman Kota Baru Cibaduyut Lokasi Strategis Yu Survey,"Cibaduyut, Bandung",3,2,0,LT : 120 m²,LB : 120 m²
1863,Rp 850 Juta,Cicilan: 3 Jutaan per bulan,Murah Jarang Ada Rumah Nevada Downtown Cimareme,"Padalarang, Bandung",3,2,0,LT : 79 m²,LB : 65 m²
1864,"Rp 3,1 Miliar",Cicilan: 11 Jutaan per bulan,Rumah Bagus Siap Huni di Suryalaya Cijagra Buah Batu Bandung,"Cijagra, Bandung",6,4,1,LT : 195 m²,LB : 330 m²
1865,"Rp 3,75 Miliar",Cicilan: 14 Jutaan per bulan,Dijual Rumah Luxury Murah di Singgasana Pradana Bandung,"Bojongloa Kidul, Bandung",5,4,2,LT : 145 m²,LB : 300 m²
1866,"Rp 5,5 Miliar",Cicilan: 21 Jutaan per bulan,Taman Kopo Indah 1,"Margaasih, Bandung",3,2,10,LT : 720 m²,LB : 1500 m²
1867,"Rp 2,57 Miliar",Cicilan: 9 Jutaan per bulan,Dijual Rumah Cantik Siap Huni di Kota Baru Parahyangan Bandung,"Kota Baru Parahyangan, Bandung",3,2,1,LT : 162 m²,LB : 130 m²
1868,Rp 3 Miliar,Cicilan: 11 Jutaan per bulan,For Sale Kota Baru Parahyangan Tatar Simakirana Full Furnished,"Kota Baru Parahyangan, Bandung",3,2,0,LT : 165 m²,LB : 96 m²
1869,"Rp 2,25 Miliar",Cicilan: 8 Jutaan per bulan,Rumah 2 Lantai Baru Lokasi Sayap Buah Batu,"Buah Batu, Bandung",4,3,1,LT : 140 m²,LB : 250 m²
1870,"Rp 5,5 Miliar",Cicilan: 21 Jutaan per bulan,Dijual Rumah Luxury Harga Murah di Mekar Wangi Bandung,"Mekar Wangi, Bandung",4,4,4,LT : 341 m²,LB : 400 m²
1871,"Rp 3,68 Miliar",Cicilan: 14 Jutaan per bulan,Rumah Minimalis Nyaman Unit Baru di Kamandaka Kbp,"Kota Baru Parahyangan, Bandung",4,3,0,LT : 180 m²,LB : 130 m²
1872,Rp 950 Juta,Cicilan: 3 Jutaan per bulan,Rumah Baru Indent Modern Minimalis Cisaranten Arcamanik ,"Arcamanik, Bandung",3,2,1,LT : 113 m²,LB : 75 m²
1873,"Rp 1,8 Miliar",Cicilan: 6 Jutaan per bulan,Rumah Furnished Terawat Siap Huni di Kavling Iptn Cihanjuang Cimahi,"Cimahi, Bandung",5,5,2,LT : 240 m²,LB : 200 m²
1874,"Rp 10,7 Miliar",Cicilan: 41 Jutaan per bulan,"Rumah Luxury Sudah Semi Furnish Dikawasan Top Kota Baru Parahyangan, Bandung","Kota Baru Parahyangan, Bandung",4,4,2,LT : 480 m²,LB : 560 m²
1875,"Rp 2,12 Miliar",Cicilan: 8 Jutaan per bulan,Rumah Modern Minimalis di Cluster Genova Sumareccon Bandung,"Gede Bage, Bandung",2,1,2,LT : 104 m²,LB : 88 m²
1876,"Rp 2,15 Miliar",Cicilan: 8 Jutaan per bulan,Dijual Rumah Baru Pusat Kota di Sayap Lengkong Bandung,"Lengkong, Bandung",3,3,2,LT : 117 m²,LB : 165 m²
1877,Rp 850 Juta,Cicilan: 3 Jutaan per bulan,Rumah Baru 1 Lantai Shm Di Perumahan Sayap Arcamanik,"Arcamanik, Bandung",2,2,1,LT : 75 m²,LB : 60 m²
1878,"Rp 10,9 Miliar",Cicilan: 41 Jutaan per bulan,Rumah Dan Toko Dijual Strategis 3 Lantai di Jl Soekarno Hatta ,"Soekarno Hatta, Bandung",5,4,12,LT : 376 m²,LB : 352 m²
1879,"Rp 2,65 Miliar",Cicilan: 10 Jutaan per bulan,"Rumah Besar Siap Huni, Pusat Kota Bandung Dekat Alun Alun","Pungkur, Bandung",3,3,2,LT : 220 m²,LB : 150 m²
1880,Rp 775 Juta,Cicilan: 2 Jutaan per bulan,RUMAH DI CEPAT BUTUH UANG DI CISARANTEN ARCAMANIK,"Arcamanik, Bandung",4,4,1,LT : 118 m²,LB : 150 m²
1881,"Rp 2,1 Miliar",Cicilan: 8 Jutaan per bulan,Rumah Minimalis Cantik di Amanda Summarecon Bandung,"Gede Bage, Bandung",4,3,2,LT : 112 m²,LB : 132 m²
1882,"Rp 5,45 Miliar",Cicilan: 20 Jutaan per bulan,Rumah Minimalis 3 Lantai di Setra Duta Bandung,"Setra Duta, Bandung",6,5,2,LT : 195 m²,LB : 320 m²
1883,"Rp 1,75 Miliar",Cicilan: 6 Jutaan per bulan,"Rumah Dijual Minimalis di Komplek Mekar Wangi , Bandung","Mekar Wangi, Bandung",2,2,0,LT : 120 m²,LB : 90 m²
1884,Rp 700 Juta,Cicilan: 2 Jutaan per bulan,Dijual Rumah Cocok Untuk Kost Kost An . Di Sayap Gatot Subroto Bandung 2 Lantai,"Batununggal, Bandung",7,2,0,LT : 142 m²,LB : 120 m²
1885,Rp 550 Juta,Cicilan: 2 Jutaan per bulan,Rumah Cantik Terawat Murah Sekali di Cijerah Bandung,"Cijerah, Bandung",2,2,1,LT : 60 m²,LB : 135 m²
1886,"Rp 1,2 Miliar",Cicilan: 4 Jutaan per bulan,"Rumah Dijual Minimalis Strategis di Bumi Kiara, Kiaracondong","Kiaracondong, Bandung",5,2,0,LT : 144 m²,LB : 100 m²
1887,Rp 5 Miliar,Cicilan: 19 Jutaan per bulan,Rumah Murah Hitung Tanah di Daerah Setrasari,"Setra Sari, Bandung",4,3,1,LT : 415 m²,LB : 300 m²
1888,"Rp 3,2 Miliar",Cicilan: 12 Jutaan per bulan,Rumah Luas Nyaman Strategis Bonus Kamar Kost di Turangga Bandung,"Turangga, Bandung",6,2,2,LT : 240 m²,LB : 180 m²
1889,Rp 5 Miliar,Cicilan: 19 Jutaan per bulan,Rumah Cantik 2 Lantai Siap Huni di Mekarwangi ,"Mekar Wangi, Bandung",5,4,2,LT : 273 m²,LB : 255 m²
1890,"Rp 2,9 Miliar",Cicilan: 11 Jutaan per bulan,Dijual Rumah Siap Huni di Sukawarna Bandung,"Sukajadi, Bandung",4,3,2,LT : 236 m²,LB : 400 m²
1891,Rp 8 Miliar,Cicilan: 30 Jutaan per bulan,Rumah Tua Pusat Kota di Jalan Sunda Bandung,"Kosambi, Bandung",3,2,6,LT : 563 m²,LB : 432 m²
1892,"Rp 3,5 Miliar",Cicilan: 13 Jutaan per bulan,Rumah Siap Huni di Taman Anggrek Bandung,"Peta, Bandung",4,3,0,LT : 123 m²,LB : 160 m²
1893,Rp 8 Miliar,Cicilan: 30 Jutaan per bulan,"Rumah Semi Villa Dijual Bagus Dan Nyaman di Dago Resort, Bandung","Dago, Bandung",4,4,1,LT : 548 m²,LB : 500 m²
1894,"Rp 9,5 Miliar",Cicilan: 36 Jutaan per bulan,"Rumah Sayap Riau Bandung, Bangunan Belanda","Riau, Bandung",15,6,6,LT : 543 m²,LB : 450 m²
1895,"Rp 3,2 Miliar",Cicilan: 12 Jutaan per bulan,Rumah Tropical Pool Kota Baru Parahyangan,"Kota Baru Parahyangan, Bandung",3,2,1,LT : 120 m²,LB : 100 m²
1896,"Rp 3,4 Miliar",Cicilan: 13 Jutaan per bulan,Rumah Dijual Adem Furnished Cluster Btari di Summarecon Bandung,"Summarecon Bandung, Bandung",3,2,1,LT : 162 m²,LB : 181 m²
1897,"Rp 2,8 Miliar",Cicilan: 10 Jutaan per bulan,Rumah Bagus Dan Luas Termurah Di Turangga Bandung ,"Turangga, Bandung",7,3,1,LT : 282 m²,LB : 200 m²
1898,Rp 35 Miliar,Cicilan: 134 Jutaan per bulan,Rumah sayap dago di Jl dipati ukur bagus nego tipis,"Sayap Dago, Bandung",10,5,0,LT : 930 m²,LB : 500 m²
1899,"Rp 2,5 Miliar",Cicilan: 9 Jutaan per bulan,RUMAH MURAH JL KEMBAR *harga mendekati NJOP*,"Regol, Bandung",3,2,1,LT : 282 m²,LB : 350 m²
1900,"Rp 1,3 Miliar",Cicilan: 4 Jutaan per bulan,Rumah Minimalis Nyaman Terawat di Dayana Summarecon Bandung,"Summarecon Bandung, Bandung",2,2,1,LT : 77 m²,LB : 71 m²
1901,Rp 7 Miliar,Cicilan: 26 Jutaan per bulan,rumah lux di istana regency 1 belakang btc daerah pasteur bandung,"Pasteur, Bandung",7,5,3,LT : 400 m²,LB : 400 m²
1902,Rp 35 Miliar,Cicilan: 134 Jutaan per bulan,Rumah sayap dago di Jl dipati ukur bagus nego tipis,"Sayap Dago, Bandung",10,5,0,LT : 930 m²,LB : 500 m²
1903,Rp 840 Juta,Cicilan: 3 Jutaan per bulan,"Rumah Dijual Minimalis 1 Lantai di Sayap Cihanjuang , Bandung","Cihanjuang, Bandung",4,1,0,LT : 123 m²,LB : 100 m²
1904,"Rp 1,79 Miliar",Cicilan: 6 Jutaan per bulan,Rumah Cantik Furnished di Mekar Wangi Bandung,"Mekar Wangi, Bandung",3,1,1,LT : 120 m²,LB : 120 m²
1905,"Rp 8,5 Miliar",Cicilan: 32 Jutaan per bulan,Rumah Cantik Furnished di Taman Sakura Indah Bandung,"Soekarno Hatta, Bandung",5,5,4,LT : 605 m²,LB : 500 m²
1906,"Rp 1,68 Miliar",Cicilan: 6 Jutaan per bulan,Rumah Minimalis Terawat di Simakirana Kota Baru Parahyangan,"Kota Baru Parahyangan, Bandung",2,1,1,LT : 90 m²,LB : 50 m²
1907,Rp 22 Miliar,Cicilan: 84 Jutaan per bulan,Rumah Luas Strategis Cocok Usaha di Sayap Sukajadi ,"Sukajadi, Bandung",4,4,0,LT : 1044 m²,LB : 585 m²
